id;ANTIGUEDAD;SALDO_TOTAL;SALDO_RESUMEN;CANT_TARJETAS;EDAD;ESTADO_CIVIL;SEXO;CUENTA_BASICA;INGRESOS_NETOS;MAXIMA_MORA;ENDEUDAMIENTO;SIT_MAYOR1;SEGMENTO;SITUACION;DIRTY
2879;98;0,00;0,00;1;42;Casado/a;MASCULINO;0;39181,73;0;0,24;23;META4;5;0
2880;76;51432,80;10542,60;2;43;Casado/a;MASCULINO;0;43451,61;0;0,38;23;META4;5;0
2881;104;20887,54;4277,41;2;43;Divorciado/a;MASCULINO;0;50172,53;0;0,07;0;META4;1;0
2882;102;9172,55;5227,60;2;42;Casado/a;FEMENINO;0;56018,81;0;0,13;0;META4;1;0
2883;97;32097,55;21617,13;2;41;Casado/a;MASCULINO;0;0,00;30;3238,43;0;CONVENIO;0;0
2884;69;14923,43;2211,00;1;68;Soltero/a;FEMENINO;0;8326,32;5;0,30;0;JUBILADO NACION;1;0
2885;39;28114,34;9414,28;1;43;Casado/a;FEMENINO;0;20625,57;0;0,17;0;META4;1;0
2886;114;16806,36;9822,24;1;43;Divorciado/a;FEMENINO;0;32735,74;0;0,20;0;CONVENIO;0;0
2887;39;11975,45;6112,68;2;68;Viudo/a;FEMENINO;0;40265,15;0;0,29;1;JUBILADO PROVIN;1;0
2888;104;2405,16;2405,16;1;84;Casado/a;MASCULINO;0;97695,66;0;0,00;0;JUBILADO PROVIN;1;0
2889;51;6937,66;5062,62;1;43;Soltero/a;FEMENINO;0;29174,61;0;0,21;6;META4;0;0
2890;54;40150,75;11011,57;1;43;Soltero/a;FEMENINO;1;42121,12;0;0,30;2;META4;1;0
2891;35;30659,00;5448,27;1;43;Casado/a;FEMENINO;0;22924,64;0;0,41;4;META4;4;0
2892;114;2414,80;1850,74;1;78;Viudo/a;FEMENINO;0;20341,37;0;0,07;0;JUBILADO PROVIN;0;0
2893;111;792,82;5,78;1;87;Casado/a;MASCULINO;0;56181,21;0;0,01;0;JUBILADO PROVIN;1;0
2894;104;54726,94;22953,13;2;43;Soltero/a;FEMENINO;0;42325,28;0;0,62;0;META4;1;0
2895;55;146080,97;10237,14;2;42;Soltero/a;FEMENINO;0;74987,93;0;0,16;0;META4;0;0
2896;39;29745,56;11810,19;1;43;Casado/a;FEMENINO;0;19059,60;89;0,73;2;META4;2;1
2897;39;13322,62;10232,41;2;43;Soltero/a;MASCULINO;0;27810,47;0;0,29;0;CONVENIO;0;0
2898;81;14196,14;1447,72;1;43;Casado/a;FEMENINO;0;23600,91;0;0,05;0;CONVENIO;1;0
2899;111;12055,25;4165,22;1;42;Casado/a;FEMENINO;1;16798,80;0;0,13;0;CONVENIO;0;0
2900;51;9679,45;5249,45;1;42;Soltero/a;MASCULINO;0;34733,22;0;0,04;0;META4;1;0
2901;104;24057,58;10992,72;1;43;Soltero/a;FEMENINO;0;41971,48;0;0,36;0;META4;1;0
2902;110;74542,40;13186,56;1;43;Casado/a;MASCULINO;0;54065,41;2;0,47;0;JUBILADO PROVIN;1;0
2903;104;19233,94;3597,29;1;42;Casado/a;MASCULINO;0;70760,97;0;0,17;3;META4;3;0
2904;110;21286,35;13112,14;1;42;Soltero/a;MASCULINO;0;110361,46;0;0,03;0;CONVENIO;1;0
2905;46;47060,68;17898,98;1;43;Soltero/a;FEMENINO;0;36234,23;0;0,90;0;META4;1;0
2906;39;10496,79;5781,35;1;43;Soltero/a;MASCULINO;0;42281,20;0;0,23;24;META4;5;1
2907;61;15753,60;8930,54;1;41;Soltero/a;MASCULINO;0;55812,34;58;0,34;4;META4;3;1
2908;50;9769,52;3213,57;1;43;Soltero/a;FEMENINO;0;6802,11;28;0,30;0;JUBILADO NACION;0;0
2909;109;50131,11;16428,78;2;42;Casado/a;MASCULINO;0;70657,74;0;0,44;2;META4;0;0
2910;28;32631,28;3046,17;1;43;Soltero/a;FEMENINO;0;11835,47;53;0,52;3;JUBILADO NACION;5;0
2911;102;21650,55;8207,24;1;43;Casado/a;FEMENINO;0;29455,32;0;0,46;0;META4;0;0
2912;46;21067,35;4674,64;1;42;Soltero/a;FEMENINO;0;5411,30;0;0,76;3;JUBILADO NACION;1;0
2913;114;160982,09;30130,70;2;42;Casado/a;MASCULINO;0;44652,19;0;0,42;4;META4;3;0
2914;23;32410,87;9254,68;1;43;Soltero/a;FEMENINO;0;13694,23;64;0,21;11;CONVENIO;5;1
2915;114;38055,68;12329,87;1;43;Soltero/a;FEMENINO;0;30041,11;5;0,42;0;META4;1;0
2916;46;57204,65;13557,09;1;43;Casado/a;FEMENINO;0;38188,79;0;0,54;0;META4;1;0
2917;110;27648,91;10087,29;1;43;Casado/a;FEMENINO;0;33321,53;0;0,27;2;META4;1;0
2918;69;17654,41;3617,15;1;42;Soltero/a;MASCULINO;0;1953,40;67;1,13;6;CONVENIO;2;1
2919;106;53178,03;17857,75;2;42;Casado/a;MASCULINO;0;52279,05;52;0,28;4;JUBILADO PROVIN;4;1
2920;104;9558,22;4741,94;1;42;Soltero/a;FEMENINO;0;38022,92;0;0,04;0;META4;0;0
2921;67;27304,35;7314,33;2;43;Soltero/a;FEMENINO;0;45377,18;0;0,24;0;CONVENIO;0;0
2922;53;2727,48;753,37;1;41;Soltero/a;MASCULINO;0;0,00;6;1395,08;0;CONVENIO;1;0
2923;104;42031,94;13169,39;1;43;Soltero/a;FEMENINO;0;26566,97;0;0,57;0;META4;1;0
2924;38;35644,70;12986,71;1;43;Casado/a;MASCULINO;0;95047,43;0;0,08;0;EMPLEADO BPC;1;0
2925;115;17276,24;3366,95;1;43;Soltero/a;MASCULINO;0;13024,23;0;0,13;0;CONVENIO;0;0
2926;114;4871,21;2129,27;0;75;Soltero/a;MASCULINO;0;19527,07;0;0,08;0;JUBILADO PROVIN;1;0
2927;39;42433,31;18546,54;1;41;Soltero/a;MASCULINO;0;43532,81;0;0,46;0;META4;1;0
2928;16;24326,71;22614,02;1;43;Soltero/a;FEMENINO;0;40845,14;0;0,33;0;META4;1;0
2929;46;10646,57;1642,35;1;42;Casado/a;MASCULINO;0;16390,49;0;0,09;0;CONVENIO;1;0
2930;57;17202,99;6918,31;1;43;Soltero/a;FEMENINO;0;4639,91;0;0,98;0;CONVENIO;0;0
2931;94;12886,10;4754,72;1;43;Soltero/a;FEMENINO;0;23930,34;3;0,14;0;META4;0;0
2932;110;16418,71;16746,21;1;42;Casado/a;FEMENINO;0;106385,06;0;0,00;0;META4;1;0
2933;45;18585,12;4257,29;1;80;Soltero/a;MASCULINO;0;15579,66;0;0,18;0;JUBILADO NACION;0;0
2934;39;15082,13;3519,70;1;68;Divorciado/a;FEMENINO;0;34474,54;0;0,07;0;JUBILADO PROVIN;1;0
2935;105;26365,63;6848,80;2;68;Viudo/a;FEMENINO;1;74369,67;0;0,17;0;JUBILADO PROVIN;1;0
2936;56;18449,85;7823,21;1;70;Viudo/a;FEMENINO;0;9718,30;30;0,52;14;JUBILADO NACION;5;0
2937;114;9300,00;4674,85;1;73;Soltero/a;FEMENINO;0;22184,58;0;0,18;0;JUBILADO PROVIN;0;0
2938;114;28496,62;12977,27;2;43;Casado/a;MASCULINO;0;43119,86;0;0,10;0;META4;0;0
2939;66;7216,17;4535,74;1;43;Casado/a;MASCULINO;0;39102,86;0;0,02;0;EMPLEADO BPC;0;0
2940;50;21637,75;4716,53;1;42;Soltero/a;MASCULINO;0;58433,89;0;0,08;0;META4;1;0
2941;35;10264,46;11711,69;0;43;Soltero/a;FEMENINO;0;31875,03;0;0,09;0;CONVENIO;1;0
2942;70;29145,60;5857,98;1;43;Soltero/a;FEMENINO;0;22953,64;4;0,24;0;CONVENIO;0;0
2943;106;46575,31;21718,05;1;43;Soltero/a;FEMENINO;0;26192,30;0;0,62;0;META4;0;0
2944;113;0,00;0,00;1;68;Casado/a;FEMENINO;0;20971,24;0;0,00;0;JUBILADO PROVIN;0;0
2945;70;7525,88;2522,17;1;42;Casado/a;MASCULINO;0;27775,67;0;0,12;0;CONVENIO;1;0
2946;97;2752,50;2752,50;1;42;Soltero/a;FEMENINO;0;40903,14;0;0,00;25;META4;5;1
2947;114;20750,93;5192,65;1;42;Casado/a;MASCULINO;0;110839,37;0;0,18;22;META4;1;0
2948;113;48331,67;13841,18;1;42;Soltero/a;FEMENINO;0;41796,33;0;0,41;0;META4;1;0
2949;39;6713,73;3455,86;1;42;Soltero/a;MASCULINO;0;28871,85;0;0,20;25;JUBILADO PROVIN;5;1
2950;107;0,00;0,00;2;42;Soltero/a;MASCULINO;0;20049,06;0;0,15;0;META4;1;0
2951;39;0,00;0,00;0;42;Viudo/a;FEMENINO;0;20733,45;23;0,00;0;JUBILADO NACION;1;0
2952;114;20582,21;5767,66;1;42;Divorciado/a;MASCULINO;0;77545,69;0;0,24;0;CONVENIO;1;0
2953;104;71939,83;20541,32;1;42;Casado/a;MASCULINO;0;51799,97;0;0,51;9;META4;1;0
2954;46;63012,28;4659,97;1;42;Soltero/a;MASCULINO;0;30480,74;0;0,15;0;META4;1;0
2955;101;76708,08;24822,62;1;42;Divorciado/a;MASCULINO;0;67517,68;0;0,40;0;CONVENIO;1;0
2956;114;109063,52;23768,60;2;42;Casado/a;FEMENINO;0;60043,94;6;0,42;0;META4;1;0
2957;94;63244,29;36092,19;2;41;Divorciado/a;FEMENINO;0;83420,97;0;0,32;0;META4;1;0
2958;51;18904,04;10440,87;1;43;Soltero/a;FEMENINO;0;19139,64;3;0,25;0;META4;1;0
2959;15;49824,86;36958,70;1;42;Soltero/a;FEMENINO;0;70954,69;0;0,19;14;META4;1;0
2960;98;37832,09;12773,36;1;42;Soltero/a;MASCULINO;0;64034,26;0;0,38;0;META4;1;0
2961;14;43353,65;27493,39;1;42;Casado/a;FEMENINO;0;36816,54;0;0,21;0;META4;1;0
2962;87;1922,85;1922,85;1;70;Divorciado/a;FEMENINO;0;20881,92;0;0,00;0;JUBILADO PROVIN;1;0
2963;72;47144,61;14743,89;1;49;Soltero/a;FEMENINO;0;29429,80;0;0,52;0;META4;1;0
2964;113;4096,79;4096,79;0;58;Soltero/a;FEMENINO;0;29324,24;0;0,00;0;CONVENIO;1;0
2965;112;30061,13;5779,20;2;42;Soltero/a;MASCULINO;0;33307,61;0;0,16;0;CONVENIO;0;0
2966;114;41083,35;7468,40;2;70;Casado/a;FEMENINO;0;40900,82;0;0,34;0;JUBILADO PROVIN;1;0
2967;86;23205,14;7585,13;1;42;Casado/a;FEMENINO;0;25085,68;0;0,27;17;META4;0;0
2968;114;31121,19;9630,83;1;42;Soltero/a;MASCULINO;0;93767,98;0;0,06;0;META4;1;0
2969;46;44340,14;21559,28;1;42;Casado/a;FEMENINO;0;25669,15;0;0,34;9;META4;0;0
2970;114;49538,70;20258,36;1;42;Soltero/a;FEMENINO;0;41647,85;0;0,51;9;META4;2;0
2971;46;19648,03;8935,04;0;42;Soltero/a;FEMENINO;0;28386,98;0;0,21;0;META4;0;0
2972;110;30995,30;4033,35;2;42;Soltero/a;FEMENINO;0;67322,80;5;0,09;0;CONVENIO;1;0
2973;97;61350,35;5264,44;2;42;Casado/a;MASCULINO;0;71586,88;0;0,47;6;META4;2;0
2974;113;23515,21;8205,85;1;69;Viudo/a;FEMENINO;0;26592,49;0;0,14;0;JUBILADO PROVIN;0;0
2975;114;44673,27;7312,16;1;42;Soltero/a;FEMENINO;0;22438,61;0;0,29;0;META4;0;0
2976;17;22741,81;13750,12;1;42;Casado/a;FEMENINO;1;16064,53;0;0,45;0;CONVENIO;1;0
2977;110;35885,18;14009,32;1;42;Casado/a;MASCULINO;0;43921,40;0;0,23;0;META4;0;0
2978;101;278,06;278,06;1;42;Soltero/a;FEMENINO;0;38239,83;0;0,09;0;META4;1;0
2979;113;19760,36;7963,57;2;42;Casado/a;MASCULINO;0;63235,04;0;0,10;0;META4;1;0
2980;113;25305,88;22999,19;1;42;Soltero/a;MASCULINO;0;50330,28;0;0,41;6;META4;2;0
2981;104;50432,37;13114,05;1;42;Soltero/a;FEMENINO;0;45577,85;0;0,41;0;CONVENIO;0;0
2982;61;10127,99;2992,01;1;40;Soltero/a;FEMENINO;0;27311,68;0;0,10;0;META4;1;0
2983;17;11019,74;2637,25;1;42;Soltero/a;FEMENINO;0;23671,67;0;0,06;0;META4;1;0
2984;45;55342,08;11455,09;1;42;Casado/a;FEMENINO;0;72608,82;0;0,14;0;META4;0;0
2985;41;7332,24;3937,38;2;42;Soltero/a;MASCULINO;0;58030,22;0;0,06;0;META4;0;0
2986;10;56791,54;6866,25;1;42;Soltero/a;MASCULINO;0;47985,97;0;0,31;0;META4;1;0
2987;104;13676,41;5639,52;1;42;Casado/a;FEMENINO;0;23904,83;0;0,33;0;META4;1;0
2988;77;13224,72;5427,59;1;42;Soltero/a;MASCULINO;0;68329,66;5;0,10;0;CONVENIO;1;0
2989;55;62278,19;19338,56;1;42;Soltero/a;FEMENINO;0;33474,64;22;0,82;18;CONVENIO;0;1
2990;89;12190,09;1784,07;1;42;Soltero/a;MASCULINO;1;36600,78;0;0,05;0;EMPLEADO BPC;0;0
2991;61;28466,66;7033,05;2;42;Soltero/a;MASCULINO;0;80199,71;5;0,11;0;CONVENIO;1;0
2992;47;39403,09;4507,11;1;42;Soltero/a;MASCULINO;0;20211,46;54;0,18;7;CONVENIO;3;1
2993;10;20242,32;6004,01;1;42;Casado/a;FEMENINO;0;33028,05;0;0,07;0;CONVENIO;0;0
2994;113;8067,46;1937,17;1;41;Soltero/a;FEMENINO;0;15247,91;0;0,07;0;META4;1;0
2995;28;1587,22;1009,08;1;42;Casado/a;FEMENINO;0;19592,03;0;0,01;0;META4;0;0
2996;57;19912,54;11065,56;1;42;Casado/a;FEMENINO;0;29526,08;0;0,06;0;CONVENIO;0;0
2997;104;23312,73;5862,67;1;42;Soltero/a;MASCULINO;0;34831,82;0;0,36;0;META4;1;0
2998;26;12190,99;1647,58;2;42;Casado/a;FEMENINO;0;23930,34;0;0,39;1;META4;3;0
2999;110;12675,63;3133,21;1;42;Soltero/a;FEMENINO;0;19250,99;3;0,16;0;CONVENIO;1;0
3000;110;9789,01;3236,55;1;42;Casado/a;FEMENINO;0;27332,56;0;0,07;0;META4;1;0
3001;39;13286,14;6116,36;0;42;Casado/a;MASCULINO;0;27728,11;0;0,30;0;CONVENIO;1;0
3002;115;5807,01;2191,86;1;43;Casado/a;FEMENINO;0;43462,05;0;0,01;0;META4;1;0
3003;111;27151,04;8395,78;1;73;Soltero/a;FEMENINO;0;20206,82;0;0,34;6;JUBILADO PROVIN;2;0
3004;15;29142,71;8432,11;1;42;Casado/a;FEMENINO;0;30174,51;0;0,18;14;META4;1;0
3005;104;12530,68;9179,60;1;42;Soltero/a;FEMENINO;0;64558,57;0;0,27;0;INDEFINIDOS;1;0
3006;38;56313,07;18560,54;1;42;Soltero/a;FEMENINO;0;20036,27;0;0,29;18;META4;4;0
3007;46;6453,54;3193,50;1;42;Soltero/a;FEMENINO;0;37923,16;0;0,04;6;META4;1;0
3008;17;17433,75;4847,89;1;41;Casado/a;FEMENINO;0;23656,59;0;0,38;0;META4;0;0
3009;114;88202,54;28175,69;2;42;Casado/a;MASCULINO;0;86441,56;0;0,11;0;CONVENIO;1;0
3010;55;0,00;0,00;1;70;Soltero/a;MASCULINO;0;43680,13;0;0,06;0;JUBILADO NACION;1;0
3011;76;7262,55;3212,50;1;42;Soltero/a;FEMENINO;0;7835,65;3;0,28;0;JUBILADO NACION;1;0
3012;9;9713,81;1875,91;1;42;Soltero/a;FEMENINO;0;8269,48;0;0,21;3;JUBILADO NACION;1;0
3013;114;11506,98;2310,95;2;72;Casado/a;FEMENINO;0;36770,14;0;0,20;0;JUBILADO PROVIN;1;0
3014;61;64178,67;19964,32;1;42;Casado/a;MASCULINO;0;37638,96;5;0,53;0;META4;1;0
3015;112;39096,32;21077,06;1;42;Soltero/a;FEMENINO;0;47861,85;0;0,43;0;META4;1;0
3016;99;8835,44;3298,03;1;42;Casado/a;FEMENINO;0;27164,36;1;0,05;0;CONVENIO;1;0
3017;6;3789,97;1047,09;1;76;Casado/a;FEMENINO;0;34475,70;0;0,23;0;JUBILADO PROVIN;0;0
3018;113;28765,85;9437,26;2;42;Soltero/a;FEMENINO;0;22037,26;0;0,34;0;JUBILADO PROVIN;1;0
3019;39;48209,01;13232,46;1;41;Soltero/a;FEMENINO;0;19690,63;47;0,67;0;CONVENIO;0;1
3020;114;40028,20;13460,21;1;41;Soltero/a;MASCULINO;0;34537,18;0;0,25;0;META4;0;0
3021;49;21421,70;3942,75;1;42;Soltero/a;MASCULINO;0;45851,61;0;0,07;0;META4;0;0
3022;32;29129,53;16570,69;1;42;Soltero/a;FEMENINO;0;22562,73;0;0,14;0;CONVENIO;0;1
3023;69;8621,82;4609,20;2;72;Viudo/a;FEMENINO;0;44391,20;0;0,04;0;JUBILADO PROVIN;0;0
3024;111;7048,40;2802,88;1;70;Soltero/a;MASCULINO;0;30934,29;0;0,05;0;JUBILADO PROVIN;1;0
3025;98;1386,86;820,88;1;70;Soltero/a;MASCULINO;0;56007,21;0;0,28;0;JUBILADO PROVIN;1;0
3026;14;3903,56;3136,11;1;42;Soltero/a;FEMENINO;0;15387,11;0;0,03;0;META4;0;0
3027;110;54311,66;20139,12;2;42;Soltero/a;MASCULINO;0;44880,71;0;0,26;0;META4;1;0
3028;68;15962,25;10785,60;2;42;Soltero/a;MASCULINO;0;42080,52;0;0,37;0;META4;1;1
3029;114;769,24;769,24;0;41;Casado/a;FEMENINO;0;33028,05;0;0,00;0;META4;1;0
3030;58;28944,84;5234,32;2;41;Conviviente;FEMENINO;0;62776,85;5;0,05;0;CONVENIO;1;0
3031;114;19423,49;2471,63;2;72;Casado/a;FEMENINO;0;58496,53;0;0,05;0;JUBILADO PROVIN;1;0
3032;40;17465,38;7438,72;1;41;Soltero/a;FEMENINO;0;20710,25;5;0,32;0;CONVENIO;1;0
3033;55;11326,24;1864,65;1;71;Soltero/a;FEMENINO;0;16802,28;5;0,06;0;JUBILADO NACION;0;0
3034;110;845,01;845,01;0;42;Soltero/a;FEMENINO;0;62885,88;0;0,08;0;CONVENIO;0;0
3035;103;3509,24;994,31;1;42;Soltero/a;MASCULINO;0;58972,12;0;0,40;2;CONVENIO;2;0
3036;102;2270,89;2276,20;1;72;Viudo/a;FEMENINO;0;19269,55;0;0,00;0;JUBILADO PROVIN;1;0
3037;113;0,00;0,00;1;42;Soltero/a;FEMENINO;0;45546,53;0;0,00;0;META4;1;0
3038;104;68072,22;12299,11;1;42;Soltero/a;MASCULINO;0;54353,09;0;0,39;1;CONVENIO;1;0
3039;104;691,71;512,49;2;41;Casado/a;MASCULINO;0;54842,60;0;0,00;0;META4;1;0
3040;111;13699,54;2801,55;1;73;Casado/a;FEMENINO;0;69217,04;0;0,03;0;JUBILADO PROVIN;1;0
3041;81;17993,20;5960,74;1;72;Viudo/a;FEMENINO;0;29810,27;0;0,22;5;JUBILADO PROVIN;3;1
3042;69;17410,91;2414,59;1;40;Casado/a;MASCULINO;0;0,00;0;2585,83;0;CONVENIO;1;0
3043;111;32167,18;6940,80;1;41;Soltero/a;FEMENINO;0;21482,79;0;0,25;0;CONVENIO;1;0
3044;111;25844,47;16739,28;1;72;Divorciado/a;FEMENINO;0;47468,62;0;0,08;0;JUBILADO PROVIN;0;0
3045;97;39810,72;16457,59;1;42;Soltero/a;MASCULINO;0;22099,90;3;0,67;0;CONVENIO;1;0
3046;102;45232,68;21010,61;1;72;Casado/a;FEMENINO;0;62307,06;0;0,33;11;JUBILADO PROVIN;5;1
3047;111;41964,91;22215,69;2;42;Casado/a;MASCULINO;0;68696,21;0;0,39;2;META4;1;1
3048;114;32296,27;10083,07;2;69;Casado/a;MASCULINO;0;53080,59;0;0,25;0;JUBILADO PROVIN;1;0
3049;104;27236,17;12586,60;1;70;Soltero/a;MASCULINO;0;23878,15;0;0,47;11;JUBILADO PROVIN;2;0
3050;106;46642,66;18645,04;1;42;Casado/a;MASCULINO;0;27521,64;138;0,61;7;CONVENIO;1;1
3051;96;71646,16;31564,54;2;42;Soltero/a;MASCULINO;0;104263,46;5;0,50;0;META4;0;0
3052;113;32264,53;8671,92;2;72;Viudo/a;FEMENINO;0;52192,05;0;0,05;0;JUBILADO PROVIN;1;0
3053;51;0,00;0,00;1;42;Soltero/a;FEMENINO;0;25423,24;0;0,00;0;META4;1;0
3054;41;29665,61;4770,04;1;42;Soltero/a;FEMENINO;0;19486,47;5;0,48;0;META4;0;0
3055;104;39831,96;5038,81;1;42;Soltero/a;FEMENINO;1;22266,94;0;0,21;0;META4;1;0
3056;110;17992,21;8699,17;2;41;Soltero/a;FEMENINO;0;59285,31;0;0,47;11;META4;1;0
3057;114;48150,45;10262,15;1;41;Casado/a;FEMENINO;0;35206,49;5;0,14;0;META4;1;0
3058;85;21097,39;15580,28;2;41;Soltero/a;FEMENINO;0;57208,95;5;0,12;0;META4;1;0
3059;17;7253,80;1343,27;1;41;Divorciado/a;FEMENINO;0;25171,52;0;0,05;0;CONVENIO;0;0
3060;39;22528,30;6811,21;1;41;Soltero/a;FEMENINO;0;31382,04;0;0,18;0;META4;1;0
3061;15;3529,32;1173,03;1;41;Soltero/a;FEMENINO;0;32490,98;0;0,18;9;META4;0;0
3062;16;7986,23;7986,23;1;38;Conviviente;MASCULINO;0;0,00;4;0,00;0;CONVENIO;1;0
3063;104;25023,18;10217,43;1;73;Viudo/a;FEMENINO;0;34063,91;0;0,33;0;JUBILADO PROVIN;1;0
3064;104;84760,03;24204,87;1;41;Viudo/a;FEMENINO;0;40972,74;1;0,55;0;CONVENIO;1;0
3065;114;33874,09;9092,22;1;41;Soltero/a;FEMENINO;0;23428,07;0;0,28;0;META4;1;0
3066;101;48959,21;15242,30;2;41;Casado/a;FEMENINO;0;31429,60;0;0,48;15;CONVENIO;0;0
3067;99;33023,24;22717,69;2;41;Casado/a;FEMENINO;0;74797,70;0;0,26;0;CONVENIO;1;0
3068;114;31268,49;20445,93;1;75;Soltero/a;FEMENINO;1;37825,72;29;0,16;0;JUBILADO NACION;0;0
3069;114;55906,95;28390,07;1;41;Casado/a;MASCULINO;0;61834,94;0;0,23;0;META4;1;0
3070;114;9780,57;3816,21;1;41;Soltero/a;FEMENINO;0;50122,65;0;0,14;0;CONVENIO;1;0
3071;110;35235,54;9771,65;1;41;Soltero/a;FEMENINO;0;22574,33;5;0,29;0;META4;0;0
3072;109;31090,10;13048,17;1;41;Casado/a;MASCULINO;0;36681,98;0;0,34;23;META4;5;0
3073;114;35069,56;9289,02;1;41;Casado/a;FEMENINO;0;66324,06;0;0,13;0;CONVENIO;0;0
3074;91;2954,72;498,59;1;41;Soltero/a;FEMENINO;0;21113,92;0;0,02;0;CONVENIO;0;0
3075;112;61960,44;19793,92;1;41;Soltero/a;FEMENINO;0;35719,20;0;0,45;0;META4;0;0
3076;104;24217,80;11694,62;1;41;Divorciado/a;MASCULINO;0;27369,68;0;0,36;22;META4;0;0
3077;109;25641,10;12080,27;1;41;Soltero/a;FEMENINO;0;39312,81;5;0,26;0;META4;1;0
3078;50;44873,11;12926,09;2;42;Casado/a;FEMENINO;0;44682,35;25;0,58;19;META4;5;1
3079;114;15567,17;5419,15;0;73;Casado/a;FEMENINO;1;25053,20;0;0,17;0;JUBILADO PROVIN;1;0
3080;84;58138,08;6352,99;0;40;Casado/a;MASCULINO;0;0,00;30;3770,45;0;CONVENIO;1;0
3081;10;32446,93;9037,48;1;41;Soltero/a;MASCULINO;0;32461,98;0;0,34;0;CONVENIO;0;1
3082;114;36170,58;11466,12;1;70;Viudo/a;MASCULINO;0;83076,46;0;0,08;0;JUBILADO PROVIN;1;0
3083;104;20333,68;6992,48;0;41;Soltero/a;MASCULINO;1;40750,02;16;0,31;0;META4;1;1
3084;10;440168,61;38158,16;1;41;Soltero/a;MASCULINO;0;34580,10;24;0,37;8;CONVENIO;0;1
3085;114;5579,90;3792,57;2;70;Soltero/a;FEMENINO;0;17007,60;0;0,25;0;JUBILADO NACION;1;0
3086;110;24048,79;12009,67;1;70;Casado/a;MASCULINO;0;78466,71;0;0,06;0;JUBILADO PROVIN;1;0
3087;93;15720,24;9750,67;1;41;Casado/a;FEMENINO;0;33772,76;0;0,15;0;INDEFINIDOS;0;0
3088;110;24836,59;7528,83;1;41;Soltero/a;FEMENINO;0;88894,91;0;0,17;0;CONVENIO;1;0
3089;113;5198,94;3201,96;1;41;Casado/a;MASCULINO;0;35721,52;0;0,23;0;META4;0;0
3090;15;48897,62;25508,49;1;41;Soltero/a;MASCULINO;0;58494,21;0;0,24;23;META4;4;0
3091;114;5570,32;3901,85;1;41;Soltero/a;FEMENINO;0;17643,26;0;0,20;1;JUBILADO PROVIN;1;0
3092;104;74707,45;11593,99;2;41;Soltero/a;MASCULINO;0;68626,61;4;0,43;0;CONVENIO;1;0
3093;114;14228,41;1640,16;0;41;Soltero/a;MASCULINO;0;53486,58;0;0,11;0;META4;1;0
3094;51;4940,36;4940,36;1;41;Casado/a;FEMENINO;0;22429,33;0;0,00;0;META4;0;0
3095;48;13151,48;3444,44;2;73;Viudo/a;FEMENINO;0;27318,64;0;0,11;0;JUBILADO PROVIN;1;0
3096;110;3262,77;669,80;1;73;Soltero/a;FEMENINO;0;19661,63;0;0,28;0;JUBILADO PROVIN;1;0
3097;67;12167,47;5829,53;1;40;Soltero/a;MASCULINO;0;43028,22;0;0,04;0;CONVENIO;1;0
3098;52;9671,58;1708,79;1;41;Soltero/a;FEMENINO;0;5411,30;0;0,20;0;JUBILADO NACION;1;0
3099;17;60593,86;32545,60;2;41;Soltero/a;MASCULINO;0;39855,68;0;0,46;2;META4;1;0
3100;44;17786,74;2129,89;1;74;Viudo/a;FEMENINO;0;39153,90;0;0,05;0;JUBILADO PROVIN;1;0
3101;104;21617,81;15751,93;1;41;Casado/a;MASCULINO;0;45233,34;0;0,27;3;META4;1;0
3102;105;14572,76;1962,32;1;41;Divorciado/a;MASCULINO;0;29818,39;0;0,34;0;CONVENIO;1;0
3103;103;51192,78;18770,36;1;41;Casado/a;FEMENINO;0;43608,21;0;0,40;1;META4;1;0
3104;90;8254,61;3633,76;1;41;Casado/a;FEMENINO;0;8326,32;0;0,43;14;JUBILADO NACION;5;0
3105;114;24085,33;5612,07;1;41;Soltero/a;FEMENINO;0;27092,44;5;0,15;0;META4;0;0
3106;104;37584,15;12517,76;1;41;Soltero/a;MASCULINO;0;38363,95;0;0,33;0;META4;1;0
3107;114;3402,51;2327,74;2;41;Soltero/a;FEMENINO;0;77216,25;1;0,13;0;META4;0;0
3108;104;13004,89;1780,81;2;41;Casado/a;MASCULINO;0;123551,57;0;0,03;0;CONVENIO;0;0
3109;57;43568,96;6310,51;1;41;Conviviente;FEMENINO;0;17062,12;32;0,50;20;CONVENIO;4;0
3110;60;18815,49;12716,52;1;41;Soltero/a;FEMENINO;0;36912,82;0;0,13;0;META4;1;0
3111;9;16334,34;3354,24;1;72;Soltero/a;FEMENINO;0;18451,77;21;0,14;11;JUBILADO NACION;0;0
3112;57;2257,57;1447,17;1;72;Casado/a;FEMENINO;0;25053,20;0;0,03;0;JUBILADO PROVIN;0;0
3113;72;47682,89;18414,46;1;41;Soltero/a;FEMENINO;0;28874,17;5;0,27;4;META4;0;0
3114;115;42221,91;8285,27;1;41;Soltero/a;FEMENINO;0;41287,09;0;0,33;11;META4;0;0
3115;10;27818,62;14375,90;1;41;Divorciado/a;MASCULINO;0;20451,57;0;0,31;12;META4;0;0
3116;110;74978,30;31216,66;1;41;Casado/a;FEMENINO;0;30145,51;4;0,60;7;META4;3;0
3117;71;11295,85;6118,29;1;75;Viudo/a;FEMENINO;0;36397,79;0;0,17;0;JUBILADO PROVIN;1;0
